review_id,booking_id,customer_id,hotel_id,rating,review_title,review_text,review_date,sentiment
REV002391,BOOK004275,CUST002509,HOT0170,2,Excellent Stay,Staff were friendly and helpful.,2025-06-19,Negative
REV002392,BOOK001429,CUST000374,HOT0210,3,Very Good,Great location and ambience.,2026-01-29,Neutral
REV002393,BOOK003960,CUST004352,HOT0200,3,Poor Service,Bathroom needs improvement.,2024-11-16,Neutral
REV002394,BOOK001075,CUST004781,HOT0160,5,Value for Money,Staff were friendly and helpful.,2025-12-04,Positive
REV002395,BOOK001400,CUST000414,HOT0131,1,Amazing Hospitality,Food quality was excellent.,2026-04-26,Negative
REV002396,BOOK000368,CUST003549,HOT0020,4,Poor Service,Room was clean and comfortable.,2026-04-16,Positive
REV002397,BOOK003292,CUST003374,HOT0012,1,Poor Service,Overall satisfied with the stay.,2026-01-08,Negative
REV002398,BOOK002903,CUST001849,HOT0246,5,Highly Recommended,Bathroom needs improvement.,2025-10-01,Positive
REV002399,BOOK003805,CUST000771,HOT0233,5,Value for Money,Food quality was excellent.,2026-04-05,Positive
REV002400,BOOK003806,CUST004784,HOT0004,5,Poor Service,Overall satisfied with the stay.,2025-03-09,Positive
REV002401,BOOK004363,CUST001107,HOT0081,2,Very Good,Great location and ambience.,2025-12-15,Negative
REV002402,BOOK003767,CUST001568,HOT0163,2,Excellent Stay,Check-in process was smooth.,2025-12-26,Negative
REV002403,BOOK003897,CUST004325,HOT0092,3,Value for Money,Room was clean and comfortable.,2025-02-06,Neutral
REV002404,BOOK003817,CUST999999,HOT0019,4,Highly Recommended,Food quality was excellent.,2024-11-03,Positive
REV002405,BOOK003926,CUST004794,HOT0022,3,Poor Service,Great location and ambience.,2025-07-10,Neutral
REV002406,BOOK004985,CUST003462,HOT0037,4,Needs Improvement,Room was clean and comfortable.,2024-11-05,Positive
REV002407,BOOK000984,CUST001867,HOT0001,1,Very Good,Food quality was excellent.,2025-02-11,Negative
REV002408,BOOK000886,CUST003920,HOT0186,5,Amazing Hospitality,Will definitely visit again.,2026-01-18,Positive
REV002409,BOOK002690,CUST001669,HOT0183,2,Highly Recommended,Overall satisfied with the stay.,2025-01-20,Negative
REV002410,BOOK001279,CUST000508,HOT0182,1,Amazing Hospitality,Great location and ambience.,2025-06-14,Negative
REV002411,BOOK001992,CUST000449,HOT0163,1,Average Experience,Check-in process was smooth.,2026-07-04,Negative
REV002412,BOOK002830,CUST000009,HOT0099,2,Very Good,Check-in process was smooth.,2026-06-21,Negative
REV002413,BOOK000760,CUST001829,HOT0164,3,Excellent Stay,Food quality was excellent.,2025-05-31,Neutral
REV002414,BOOK001025,CUST000795,HOT0156,3,Value for Money,Food quality was excellent.,2026-06-16,Neutral
REV002415,BOOK002339,CUST003983,HOT0062,5,Excellent Stay,Will definitely visit again.,2026-02-26,Positive
REV002416,BOOK001756,CUST000557,HOT0171,2,Needs Improvement,Room was clean and comfortable.,2024-10-11,Negative
REV002417,BOOK004288,CUST000728,HOT0008,5,Average Experience,Food quality was excellent.,2024-12-19,Positive
REV002418,BOOK001288,CUST004361,HOT0213,3,Excellent Stay,Great location and ambience.,2025-01-21,Neutral
REV002419,BOOK004606,CUST000684,HOT0025,4,Excellent Stay,Will definitely visit again.,2026-02-02,Positive
REV002420,BOOK004302,CUST001064,HOT0098,4,Highly Recommended,Check-in process was smooth.,2025-09-09,Positive
REV002421,BOOK003245,CUST003051,HOT0194,4,Needs Improvement,Check-in process was smooth.,2024-12-27,Positive
REV002422,BOOK002591,CUST003376,HOT0129,3,Very Good,Food quality was excellent.,2025-08-18,Neutral
REV002423,BOOK004851,CUST001665,HOT0008,3,Highly Recommended,Overall satisfied with the stay.,2026-02-28,Neutral
REV002424,BOOK002896,CUST001511,HOT0108,2,Average Experience,Room was clean and comfortable.,2025-04-26,Negative
REV002425,BOOK002428,CUST001592,HOT0078,3,Average Experience,Check-in process was smooth.,2026-03-12,Neutral
REV002426,BOOK003964,CUST002067,HOT0026,4,Value for Money,Will definitely visit again.,2025-02-25,Positive
REV002427,BOOK003686,CUST000682,HOT0105,5,Value for Money,Great location and ambience.,2026-09-29,Positive
REV002428,BOOK001357,CUST003493,HOT0041,2,Amazing Hospitality,Room was clean and comfortable.,2025-11-25,Negative
REV002429,BOOK002051,CUST004661,HOT0004,5,Poor Service,Check-in process was smooth.,2026-05-21,Positive
REV002430,BOOK003076,CUST002914,HOT0199,5,Poor Service,Bathroom needs improvement.,2024-12-01,Positive
REV002431,BOOK003933,CUST003534,HOT0001,3,Very Good,Staff were friendly and helpful.,2025-11-01,Neutral
REV002432,BOOK000677,CUST003351,HOT0024,2,Highly Recommended,Great location and ambience.,2026-02-07,Negative
REV002433,BOOK003463,CUST001190,HOT0155,3,Poor Service,Bathroom needs improvement.,2025-02-11,Neutral
REV002434,BOOK002151,CUST002357,HOT0159,4,Value for Money,Will definitely visit again.,2025-03-10,Positive
REV002435,BOOK003738,CUST002528,HOT0112,4,Highly Recommended,Bathroom needs improvement.,2024-11-16,Positive
REV002436,BOOK004852,CUST004527,HOT0167,2,Value for Money,Great location and ambience.,2026-07-29,Negative
REV002437,BOOK004484,CUST002586,HOT0206,5,Highly Recommended,Great location and ambience.,2025-12-19,Positive
REV002438,BOOK000380,CUST001397,HOT0056,5,Needs Improvement,,2025-12-16,Positive
REV002439,BOOK000166,CUST000728,HOT0037,2,Amazing Hospitality,Will definitely visit again.,2025-09-13,Negative
REV002440,BOOK002567,CUST004080,HOT0015,4,Very Good,Food quality was excellent.,2025-10-17,Positive
REV002441,BOOK000981,CUST000285,HOT0161,3,Value for Money,Bathroom needs improvement.,2024-08-15,Neutral
REV002442,BOOK002932,CUST002367,HOT0177,4,Excellent Stay,Check-in process was smooth.,2025-10-26,Positive
REV002443,BOOK002016,CUST000962,HOT0233,1,Excellent Stay,Will definitely visit again.,2025-05-06,Negative
REV002444,BOOK004958,CUST002020,HOT0149,2,Value for Money,Food quality was excellent.,2026-04-21,Negative
REV002445,BOOK002069,CUST000877,HOT0089,5,Needs Improvement,Bathroom needs improvement.,2026-06-09,Positive
REV002446,BOOK003448,CUST001487,HOT0174,2,Highly Recommended,Food quality was excellent.,2025-04-29,Negative
REV002447,BOOK001074,CUST001118,HOT0172,4,Poor Service,Great location and ambience.,2025-04-04,Positive
REV002448,BOOK002105,CUST001858,HOT0164,4,Average Experience,Will definitely visit again.,2024-09-20,Positive
REV002449,BOOK004616,CUST002715,HOT0204,2,Very Good,Check-in process was smooth.,2024-11-24,Negative
REV002450,BOOK004967,CUST002456,HOT0079,2,Value for Money,Will definitely visit again.,2025-01-26,Negative
REV002451,BOOK002989,CUST002683,HOT0112,1,Average Experience,Food quality was excellent.,2025-02-22,Negative
REV002452,BOOK000765,CUST003572,HOT0087,1,Very Good,Room was clean and comfortable.,2025-06-05,Negative
REV002453,BOOK001891,CUST001729,HOT0035,1,Poor Service,Food quality was excellent.,2025-01-15,Negative
REV002454,BOOK004258,CUST004327,HOT0175,2,Excellent Stay,Will definitely visit again.,2025-12-26,Negative
REV002455,BOOK001301,CUST002360,HOT0096,4,Excellent Stay,Will definitely visit again.,2025-10-06,Positive
REV002456,BOOK000897,CUST002287,HOT0109,5,Average Experience,Great location and ambience.,2026-05-22,Positive
REV002457,BOOK001484,CUST004514,HOT0189,2,Average Experience,Great location and ambience.,2025-10-03,Negative
REV002458,BOOK002145,CUST001816,HOT0241,4,Needs Improvement,Bathroom needs improvement.,2025-11-16,Positive
REV002459,BOOK001182,CUST004801,HOT0033,5,Excellent Stay,Will definitely visit again.,2025-04-27,Positive
REV002460,BOOK001151,CUST004540,HOT0053,3,Average Experience,Staff were friendly and helpful.,2025-06-13,Neutral
REV002461,BOOK001949,CUST004542,HOT0070,1,Amazing Hospitality,Room was clean and comfortable.,2025-04-28,Negative
REV002462,BOOK004838,CUST000854,HOT0070,5,Poor Service,Bathroom needs improvement.,2025-01-20,Positive
REV002463,BOOK003001,CUST002227,HOT0056,4,Poor Service,Overall satisfied with the stay.,2026-06-27,Positive
REV002464,BOOK003060,CUST002303,HOT0144,2,Poor Service,Check-in process was smooth.,2024-12-11,Negative
REV002465,BOOK003518,CUST004421,HOT0158,3,Excellent Stay,Food quality was excellent.,2026-03-10,Neutral
REV002466,BOOK000731,CUST004798,HOT0110,4,Excellent Stay,Food quality was excellent.,2025-08-28,Positive
REV002467,BOOK004947,CUST003726,HOT0193,3,Excellent Stay,Great location and ambience.,2025-09-10,Neutral
REV002468,BOOK001709,CUST004079,HOT0077,1,Excellent Stay,Check-in process was smooth.,2026-03-04,Negative
REV002469,BOOK001063,CUST003365,HOT0056,2,Excellent Stay,Staff were friendly and helpful.,2025-03-02,Negative
REV002470,BOOK003226,CUST002702,HOT0048,2,Poor Service,Check-in process was smooth.,2026-03-05,Negative
REV002471,BOOK001431,CUST000165,HOT0183,5,Amazing Hospitality,Room was clean and comfortable.,2025-10-26,Positive
REV002472,BOOK004244,CUST003764,HOT0170,3,Amazing Hospitality,Food quality was excellent.,2025-08-07,Neutral
REV002473,BOOK004704,CUST000375,HOT0224,2,Average Experience,Bathroom needs improvement.,2024-09-03,Negative
REV002474,BOOK002127,CUST002705,HOT0040,2,Value for Money,Will definitely visit again.,2026-04-02,Negative
REV002475,BOOK003851,CUST001762,HOT0050,3,Amazing Hospitality,Great location and ambience.,2025-12-22,Neutral
REV002476,BOOK001043,CUST002616,HOT0027,5,Highly Recommended,Great location and ambience.,2025-12-06,Positive
REV002477,BOOK003257,CUST001930,HOT0024,2,Very Good,Bathroom needs improvement.,2026-01-29,Negative
REV002478,BOOK003776,CUST001582,HOT0037,4,Poor Service,Great location and ambience.,2025-04-10,Positive
REV002479,BOOK003636,CUST002931,HOT0168,1,Excellent Stay,Check-in process was smooth.,2026-06-13,Negative
REV002480,BOOK002647,CUST003857,HOT0055,3,Average Experience,Staff were friendly and helpful.,2024-10-26,Neutral
REV002481,BOOK002677,CUST004978,HOT0166,4,Needs Improvement,Room was clean and comfortable.,2025-12-21,Positive
REV002482,BOOK000614,CUST004892,HOT0219,2,Amazing Hospitality,Great location and ambience.,2026-08-16,Negative
REV002483,BOOK003888,CUST001700,HOT0070,3,Excellent Stay,Will definitely visit again.,2026-05-27,Neutral
REV002484,BOOK004182,CUST000694,HOT0146,1,Value for Money,Staff were friendly and helpful.,2025-11-30,Negative
REV002485,BOOK002124,CUST004865,HOT0079,2,Amazing Hospitality,Great location and ambience.,2024-11-11,Negative
REV002486,BOOK003908,CUST003257,HOT0038,2,Excellent Stay,Overall satisfied with the stay.,2025-06-20,Negative
REV002487,BOOK001488,CUST001077,HOT0187,5,Poor Service,Will definitely visit again.,2025-06-23,Positive
REV002488,BOOK002264,CUST001465,HOT0051,2,Amazing Hospitality,Room was clean and comfortable.,2025-02-17,Negative
REV002489,BOOK003535,CUST001327,HOT0116,2,Excellent Stay,Room was clean and comfortable.,2025-09-27,Negative
REV002490,BOOK002839,CUST004047,HOT0211,2,Highly Recommended,Will definitely visit again.,2026-01-01,Negative
REV002491,BOOK000661,CUST004355,HOT0115,3,Amazing Hospitality,Room was clean and comfortable.,2025-11-12,Neutral
REV002492,BOOK001706,CUST002896,HOT0214,5,Highly Recommended,Great location and ambience.,2024-10-28,Positive
REV002493,BOOK002638,CUST003751,HOT0076,5,Average Experience,Check-in process was smooth.,2025-06-30,Positive
REV002494,BOOK000906,CUST003829,HOT0071,2,Amazing Hospitality,Staff were friendly and helpful.,2026-04-07,Negative
REV002495,BOOK002409,CUST004105,HOT0220,4,Excellent Stay,Staff were friendly and helpful.,2024-10-03,Positive
REV002496,BOOK001675,CUST002183,HOT0114,5,Very Good,Will definitely visit again.,2025-11-04,Positive
REV002497,BOOK000326,CUST002222,HOT0187,4,Poor Service,Great location and ambience.,2025-06-15,Positive
REV002498,BOOK002857,CUST001220,HOT0031,2,Value for Money,Will definitely visit again.,2025-05-05,Negative
REV002499,BOOK002271,CUST004079,HOT0014,1,Highly Recommended,Food quality was excellent.,2025-01-06,Negative
REV002500,BOOK003123,CUST003091,HOT0032,5,Average Experience,Check-in process was smooth.,2025-07-18,Positive
REV002501,BOOK000261,CUST000483,HOT0078,1,Average Experience,Will definitely visit again.,2024-11-22,Negative
REV002502,BOOK000171,CUST001230,HOT0008,1,Excellent Stay,Will definitely visit again.,2026-07-23,Negative
REV002503,BOOK004595,CUST004053,HOT0229,5,Needs Improvement,Will definitely visit again.,2026-05-31,Positive
REV002504,BOOK001944,CUST000921,HOT0194,3,Highly Recommended,Room was clean and comfortable.,2026-06-17,Neutral
REV002505,BOOK003578,CUST004940,HOT0171,1,Highly Recommended,Will definitely visit again.,2026-07-24,Negative
REV002506,BOOK000217,CUST001727,HOT0067,3,Value for Money,Overall satisfied with the stay.,2026-04-29,Neutral
REV002507,BOOK000789,CUST004746,HOT0170,1,Poor Service,Food quality was excellent.,2025-03-20,Negative
REV002508,BOOK000469,CUST002652,HOT0247,4,Amazing Hospitality,Bathroom needs improvement.,2026-03-07,Positive
REV002509,BOOK002450,CUST004713,HOT0126,2,Highly Recommended,Check-in process was smooth.,2026-04-19,Negative
REV002510,BOOK004150,CUST000628,HOT0022,5,Highly Recommended,Room was clean and comfortable.,2025-11-18,Positive
REV002511,BOOK000995,CUST003683,HOT0033,1,Excellent Stay,Food quality was excellent.,2026-06-10,Negative
REV002512,BOOK000773,CUST003887,HOT0153,1,Very Good,Room was clean and comfortable.,2025-10-27,Negative
REV002513,BOOK003069,CUST000036,HOT0086,2,Very Good,Great location and ambience.,2026-07-21,Negative
REV002514,BOOK002540,CUST002188,HOT0036,1,Poor Service,Room was clean and comfortable.,2026-05-02,Negative
REV002515,BOOK004377,CUST003379,HOT0169,2,Excellent Stay,Will definitely visit again.,2026-08-15,Negative
REV002516,BOOK001603,CUST004198,HOT0072,2,Very Good,Overall satisfied with the stay.,2026-03-22,Negative
REV002517,BOOK001643,CUST002188,HOT0111,2,Needs Improvement,Will definitely visit again.,2026-01-19,Negative
REV002518,BOOK002058,CUST001842,HOT0138,1,Highly Recommended,Food quality was excellent.,2025-12-10,Negative
REV002519,BOOK003849,CUST001116,HOT0081,3,Highly Recommended,Will definitely visit again.,2025-05-18,Neutral
REV002520,BOOK001733,CUST003335,HOT0051,2,Poor Service,Staff were friendly and helpful.,2026-04-22,Negative
REV002521,BOOK000493,CUST000639,HOT0190,4,Needs Improvement,Bathroom needs improvement.,2026-07-18,Positive
REV002522,BOOK000722,CUST000505,HOT0048,3,Value for Money,Check-in process was smooth.,2026-02-26,Neutral
REV002523,BOOK004118,CUST002887,HOT0179,2,Amazing Hospitality,Will definitely visit again.,2025-01-03,Negative
REV002524,BOOK002594,CUST001115,HOT0077,4,Very Good,Staff were friendly and helpful.,2025-04-08,Positive
REV002525,BOOK003853,CUST000196,HOT0057,4,Average Experience,Room was clean and comfortable.,2025-05-26,Positive
REV002526,BOOK004842,CUST003322,HOT0124,3,Needs Improvement,Food quality was excellent.,2024-12-12,Neutral
REV002527,BOOK002844,CUST001010,HOT0023,4,Excellent Stay,Staff were friendly and helpful.,2026-04-23,Positive
REV002528,BOOK000463,CUST004089,HOT0231,1,Highly Recommended,Room was clean and comfortable.,2026-05-04,Negative
REV002529,BOOK003041,CUST003633,HOT0190,3,Needs Improvement,Great location and ambience.,2026-02-28,Neutral
REV002530,BOOK003081,CUST004787,HOT0241,3,Value for Money,Food quality was excellent.,2026-05-16,Neutral
REV002531,BOOK004785,CUST002173,HOT0187,4,Poor Service,Bathroom needs improvement.,2026-04-08,Positive
REV002532,BOOK000825,CUST000869,HOT0059,3,Average Experience,Staff were friendly and helpful.,2025-09-28,Neutral
REV002533,BOOK000586,CUST000846,HOT0091,2,Very Good,Check-in process was smooth.,2025-01-19,Negative
REV002534,BOOK004626,CUST001886,HOT0145,3,Value for Money,Bathroom needs improvement.,2026-07-20,Neutral
REV002535,BOOK002121,CUST004758,HOT0120,3,Value for Money,Room was clean and comfortable.,2026-08-31,Neutral
REV002536,BOOK000785,CUST003957,HOT0203,2,Excellent Stay,Room was clean and comfortable.,2025-04-29,Negative
REV002537,BOOK004793,CUST003004,HOT0219,4,Amazing Hospitality,Food quality was excellent.,2026-05-21,Positive
REV002538,BOOK004024,CUST000429,HOT0108,2,Highly Recommended,Staff were friendly and helpful.,2026-03-26,Negative
REV002539,BOOK000778,CUST000965,HOT0062,2,Highly Recommended,Great location and ambience.,2025-11-07,Negative
REV002540,BOOK004679,CUST000427,HOT0186,5,Value for Money,Room was clean and comfortable.,2025-04-22,Positive
REV002541,BOOK001299,CUST003267,HOT0014,1,Average Experience,Will definitely visit again.,2025-04-30,Negative
REV002542,BOOK000338,CUST000663,HOT0181,3,Highly Recommended,Great location and ambience.,2025-11-16,Neutral
REV002543,BOOK002648,CUST002095,HOT0218,5,Excellent Stay,Room was clean and comfortable.,2025-09-12,Positive
REV002544,BOOK003988,CUST002973,HOT0216,3,Poor Service,Room was clean and comfortable.,2025-11-07,Neutral
REV002545,BOOK002645,CUST001836,HOT0064,3,Needs Improvement,Staff were friendly and helpful.,2024-11-21,Neutral
REV002546,BOOK004083,CUST002742,HOT0153,1,Value for Money,Check-in process was smooth.,2025-04-15,Negative
REV002547,BOOK001989,CUST000787,HOT0235,5,Amazing Hospitality,Staff were friendly and helpful.,2025-06-10,Positive
REV002548,BOOK004526,CUST001587,HOT0060,3,Excellent Stay,Food quality was excellent.,2026-03-22,Neutral
REV002549,BOOK003298,CUST001807,HOT0010,4,Excellent Stay,Will definitely visit again.,2025-03-21,Positive
REV002550,BOOK002635,CUST001039,HOT0085,1,Highly Recommended,Bathroom needs improvement.,2025-04-06,Negative
REV002551,BOOK002506,CUST000043,HOT0003,2,Amazing Hospitality,Bathroom needs improvement.,2024-11-27,Negative
REV002552,BOOK000860,CUST001348,HOT0094,1,Average Experience,Room was clean and comfortable.,2025-10-10,Negative
REV002553,BOOK004008,CUST001979,HOT0037,3,Value for Money,Will definitely visit again.,2026-02-19,Neutral
REV002554,BOOK003182,CUST000740,HOT0193,5,Needs Improvement,Great location and ambience.,2026-08-13,Positive
REV002555,BOOK001478,CUST001161,HOT0070,2,Average Experience,Food quality was excellent.,2026-02-01,Negative
REV002556,BOOK001848,CUST001360,HOT0040,4,Average Experience,Bathroom needs improvement.,2026-06-10,Positive
REV002557,BOOK004933,CUST001271,HOT0124,1,Poor Service,Room was clean and comfortable.,2026-01-17,Negative
REV002558,BOOK000883,CUST003668,HOT0191,2,Average Experience,Check-in process was smooth.,2025-12-31,Negative
REV002559,BOOK001836,CUST004249,HOT0200,3,Excellent Stay,Overall satisfied with the stay.,2026-07-29,Neutral
REV002560,BOOK000798,CUST004058,HOT0096,2,Very Good,Will definitely visit again.,2025-05-17,Negative
REV002561,BOOK004915,CUST004969,HOT0073,2,Amazing Hospitality,Great location and ambience.,2024-11-22,Negative
REV002562,BOOK003026,CUST001174,HOT0215,3,Very Good,Great location and ambience.,2025-08-16,Neutral
REV002563,BOOK003663,CUST001673,HOT0202,4,Highly Recommended,Will definitely visit again.,2025-01-16,Positive
REV002564,BOOK002503,CUST004638,HOT0050,1,Excellent Stay,Food quality was excellent.,2026-06-05,Negative
REV002565,BOOK002987,CUST003595,HOT0089,1,Average Experience,Room was clean and comfortable.,2026-04-30,Negative
REV002566,BOOK001753,CUST000830,HOT0146,1,Average Experience,Food quality was excellent.,2025-10-20,Negative
REV002567,BOOK002286,CUST000049,HOT0160,2,Amazing Hospitality,Great location and ambience.,2025-09-06,Negative
REV002568,BOOK000772,CUST002416,HOT0014,1,Excellent Stay,Will definitely visit again.,2025-06-10,Negative
REV002569,BOOK002901,CUST002453,HOT0177,1,Excellent Stay,Overall satisfied with the stay.,2025-08-15,Negative
REV002570,BOOK001044,CUST000016,HOT0234,5,Value for Money,Great location and ambience.,2026-01-25,Positive
REV002571,BOOK002778,CUST004494,HOT0012,2,Average Experience,Will definitely visit again.,2026-03-06,Negative
REV002572,BOOK002402,CUST001253,HOT0187,3,Needs Improvement,Check-in process was smooth.,2026-04-13,Neutral
REV002573,BOOK004342,CUST001468,HOT0237,2,Average Experience,Check-in process was smooth.,2025-12-11,Negative
REV002574,BOOK004124,CUST003640,HOT0186,1,Poor Service,Bathroom needs improvement.,2024-12-17,Negative
REV002575,BOOK001089,CUST003414,HOT0018,3,Highly Recommended,Bathroom needs improvement.,2026-02-02,Neutral
REV002576,BOOK002517,CUST001689,HOT0091,1,Very Good,Food quality was excellent.,2025-11-14,Negative
REV002577,BOOK000991,CUST003509,HOT0242,2,Value for Money,Staff were friendly and helpful.,2025-01-29,Negative
REV002578,BOOK002825,CUST004091,HOT0150,5,Excellent Stay,Will definitely visit again.,2024-08-27,Positive
REV002579,BOOK002364,CUST002474,HOT0233,2,Value for Money,Check-in process was smooth.,2025-01-11,Negative
REV002580,BOOK000376,CUST002391,HOT0188,3,Value for Money,Room was clean and comfortable.,2025-04-21,Neutral
REV002581,BOOK004834,CUST000078,HOT0081,4,Highly Recommended,Will definitely visit again.,2026-05-25,Positive
REV002582,BOOK002438,CUST001015,HOT0085,1,Highly Recommended,Check-in process was smooth.,2025-09-11,Negative
REV002583,BOOK003550,CUST003263,HOT0143,3,Value for Money,Staff were friendly and helpful.,2025-06-25,Neutral
REV002584,BOOK002345,CUST000656,HOT0179,5,Average Experience,Room was clean and comfortable.,2025-02-18,Positive
REV002585,BOOK002341,CUST002616,HOT0173,2,Average Experience,Staff were friendly and helpful.,2025-06-21,Negative
REV002586,BOOK001015,CUST000958,HOT0161,3,Poor Service,Check-in process was smooth.,2025-10-12,Neutral
REV002587,BOOK002653,CUST003456,HOT0180,3,Needs Improvement,Overall satisfied with the stay.,2024-12-17,Neutral
REV002588,BOOK003179,CUST001922,HOT0249,1,Value for Money,Great location and ambience.,2026-06-05,Negative
REV002589,BOOK003575,CUST003757,HOT0108,5,Amazing Hospitality,Food quality was excellent.,2026-08-25,Positive
REV002590,BOOK004572,CUST000154,HOT0112,2,Excellent Stay,Bathroom needs improvement.,2025-01-04,Negative
REV002591,BOOK001070,CUST001138,HOT0171,1,Amazing Hospitality,Bathroom needs improvement.,2025-07-30,Negative
REV002592,BOOK004143,CUST003809,HOT0107,5,Needs Improvement,Will definitely visit again.,2026-07-27,Positive
REV002593,BOOK000269,CUST000752,HOT0078,5,Poor Service,Will definitely visit again.,2024-10-18,Positive
REV002594,BOOK004631,CUST000724,HOT0079,1,Excellent Stay,Food quality was excellent.,2025-11-20,Negative
REV002595,BOOK001815,CUST002913,HOT0021,1,Highly Recommended,Room was clean and comfortable.,2026-07-05,Negative
REV002596,BOOK002743,CUST004727,HOT0106,2,Excellent Stay,Bathroom needs improvement.,2025-03-04,Negative
REV002597,BOOK001973,CUST004351,HOT0226,3,Very Good,Food quality was excellent.,2025-08-21,Neutral
REV002598,BOOK000914,CUST001270,HOT0014,5,Excellent Stay,Check-in process was smooth.,2026-08-09,Positive
REV002599,BOOK001085,CUST002719,HOT0214,1,Amazing Hospitality,Great location and ambience.,2024-08-29,Negative
REV002600,BOOK004713,CUST003378,HOT0187,3,Highly Recommended,Will definitely visit again.,2025-11-29,Neutral
REV002601,BOOK001987,CUST004857,HOT0051,5,Needs Improvement,Food quality was excellent.,2025-11-16,Positive
REV002602,BOOK002799,CUST003535,HOT0107,2,Average Experience,Room was clean and comfortable.,2026-01-06,Negative
REV002603,BOOK000482,CUST002710,HOT0030,5,Needs Improvement,Will definitely visit again.,2026-06-24,Positive
REV002604,BOOK004537,CUST002291,HOT0139,3,Needs Improvement,Will definitely visit again.,2025-12-22,Neutral
REV002605,BOOK002586,CUST004982,HOT0217,1,Value for Money,Staff were friendly and helpful.,2026-01-12,Negative
REV002606,BOOK000051,CUST003176,HOT0092,5,Excellent Stay,Great location and ambience.,2026-02-15,Positive
REV002607,BOOK000264,CUST003126,HOT0158,2,Poor Service,Staff were friendly and helpful.,2025-07-19,Negative
REV002608,BOOK003571,CUST000832,HOT0048,3,Needs Improvement,Food quality was excellent.,2024-11-12,Neutral
REV002609,BOOK002783,CUST002729,HOT0225,1,Value for Money,Room was clean and comfortable.,2024-10-02,Negative
REV002610,BOOK002096,CUST004418,HOT0204,2,Excellent Stay,Great location and ambience.,2026-07-27,Negative
REV002611,BOOK000631,CUST001067,HOT0001,4,Highly Recommended,Check-in process was smooth.,2025-08-22,Positive
REV002612,BOOK000732,CUST003091,HOT0158,1,Highly Recommended,Overall satisfied with the stay.,2025-08-18,Negative
REV002613,BOOK003479,CUST003499,HOT0124,1,Highly Recommended,Room was clean and comfortable.,2025-04-26,Negative
REV002614,BOOK003372,CUST002658,HOT0114,2,Needs Improvement,Staff were friendly and helpful.,2026-07-11,Negative
REV002615,BOOK002076,CUST003659,HOT0021,5,Very Good,Overall satisfied with the stay.,2025-05-24,Positive
REV002616,BOOK000658,CUST002334,HOT0212,1,Average Experience,Will definitely visit again.,2025-06-09,Negative
REV002617,BOOK000850,CUST000122,HOT0017,1,Value for Money,Great location and ambience.,2026-03-21,Negative
REV002618,BOOK001727,CUST003518,HOT0111,2,Highly Recommended,Overall satisfied with the stay.,2026-03-05,Negative
REV002619,BOOK004806,CUST003023,HOT0078,1,Poor Service,Room was clean and comfortable.,2025-12-03,Negative
REV002620,BOOK000628,CUST004088,HOT0234,1,Amazing Hospitality,Overall satisfied with the stay.,2025-04-06,Negative
REV002621,BOOK002494,CUST004608,HOT0055,1,Needs Improvement,Great location and ambience.,2025-05-10,Negative
REV002622,BOOK001814,CUST001331,HOT0199,5,Poor Service,Great location and ambience.,2026-08-04,Positive
REV002623,BOOK003134,CUST003954,HOT0049,1,Highly Recommended,Overall satisfied with the stay.,2025-02-06,Negative
REV002624,BOOK002521,CUST003111,HOT0010,4,Needs Improvement,Great location and ambience.,2026-02-14,Positive
REV002625,BOOK001424,CUST003294,HOT0062,1,Poor Service,Will definitely visit again.,2024-10-15,Negative
REV002626,BOOK000550,CUST002254,HOT0190,4,Average Experience,Check-in process was smooth.,2024-12-24,Positive
REV002627,BOOK001102,CUST004464,HOT0084,6,Very Good,Overall satisfied with the stay.,2025-11-08,Neutral
REV002628,BOOK004148,CUST003496,HOT0204,1,Highly Recommended,Bathroom needs improvement.,2024-12-15,Negative
REV002629,BOOK000864,CUST004667,HOT0235,3,Excellent Stay,Overall satisfied with the stay.,2025-07-19,Neutral
REV002630,BOOK002050,CUST004118,HOT0112,2,Very Good,Staff were friendly and helpful.,2026-05-25,Negative
REV002631,BOOK004222,CUST003858,HOT0184,3,Value for Money,Will definitely visit again.,2026-08-05,Neutral
REV002632,BOOK001060,CUST001568,HOT0087,2,Highly Recommended,Great location and ambience.,2025-11-28,Negative
REV002633,BOOK003896,CUST003415,HOT0114,4,Poor Service,Room was clean and comfortable.,2024-10-13,Positive
REV002634,BOOK003239,CUST000515,HOT0091,5,Poor Service,Room was clean and comfortable.,2024-11-16,Positive
REV002635,BOOK004492,CUST003904,HOT0066,1,Highly Recommended,Bathroom needs improvement.,2025-07-05,Negative
REV002636,BOOK002036,CUST002905,HOT0149,3,Amazing Hospitality,Bathroom needs improvement.,2025-08-07,Neutral
REV002637,BOOK000817,CUST003188,HOT0242,5,Poor Service,Bathroom needs improvement.,2026-05-07,Positive
REV002638,BOOK001894,CUST002302,HOT0154,1,Highly Recommended,Room was clean and comfortable.,2026-06-04,Negative
REV002639,BOOK002140,CUST002689,HOT0017,1,Excellent Stay,Will definitely visit again.,2025-08-08,Negative
REV002640,BOOK002792,CUST001329,HOT0190,1,Highly Recommended,Check-in process was smooth.,2024-10-21,Negative
REV002641,BOOK003259,CUST004405,HOT0184,4,Poor Service,Bathroom needs improvement.,2025-03-17,Positive
REV002642,BOOK001904,CUST002185,HOT0008,2,Very Good,Bathroom needs improvement.,2026-07-20,Negative
